order_id,order_date,season,product_category,items_count,order_amount,channel,neighborhood,density_bucket,is_new_customer
Sp_00228,2025-02-16,Spring_2025,desk,2,158.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00229,2025-02-24,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00230,2024-12-27,Spring_2025,desk,1,79.0,other,Brighton,high,False
Sp_00231,2024-12-18,Spring_2025,bed_frame,1,45.0,xiaohongshu_wechat,Jamaica Plain,medium,True
Sp_00232,2025-01-04,Spring_2025,cleaning_set,3,119.97,xiaohongshu_wechat,Brighton,high,False
Sp_00233,2024-12-05,Spring_2025,mattress,1,190.0,website,Allston,high,False
Sp_00234,2025-02-05,Spring_2025,chair,2,138.0,website,Somerville,medium,False
Sp_00235,2024-12-09,Spring_2025,bed_frame,2,120.0,xiaohongshu_wechat,Allston,high,True
Sp_00236,2025-01-07,Spring_2025,bed_frame,1,45.0,xiaohongshu_wechat,Allston,high,False
Sp_00237,2025-02-05,Spring_2025,bed_frame,1,60.0,xiaohongshu_wechat,Brighton,high,True
Sp_00238,2025-01-06,Spring_2025,bed_frame,3,180.0,xiaohongshu_wechat,Mission Hill,high,False
Sp_00239,2024-12-20,Spring_2025,desk,2,158.0,xiaohongshu_wechat,Quincy,low,True
Sp_00240,2025-01-10,Spring_2025,mattress,2,380.0,xiaohongshu_wechat,Dorchester,medium,False
Sp_00241,2025-01-28,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Fenway,high,False
Sp_00242,2024-12-23,Spring_2025,bed_frame,3,180.0,other,Fenway,high,False
Sp_00243,2025-02-19,Spring_2025,desk,3,237.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00244,2025-02-08,Spring_2025,desk,2,158.0,website,Cambridgeport,high,False
Sp_00245,2025-02-18,Spring_2025,desk,2,158.0,xiaohongshu_wechat,Malden,medium,True
Sp_00246,2025-02-15,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Allston,high,True
Sp_00247,2025-01-09,Spring_2025,mattress,1,190.0,xiaohongshu_wechat,Fenway,high,True
Sp_00248,2025-01-09,Spring_2025,kitchen_set,2,79.98,xiaohongshu_wechat,Allston,high,True
Sp_00249,2025-01-27,Spring_2025,desk,1,79.0,website,Brighton,high,False
Sp_00250,2025-02-05,Spring_2025,mattress,2,420.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00251,2025-02-04,Spring_2025,chair,1,69.0,website,Mission Hill,high,True
Sp_00252,2025-01-16,Spring_2025,bed_frame,2,60.0,xiaohongshu_wechat,Cambridgeport,high,False
Sp_00253,2024-12-16,Spring_2025,desk,2,158.0,other,Allston,high,False
Sp_00254,2025-01-28,Spring_2025,cleaning_set,2,79.98,website,Revere,low,True
Sp_00255,2025-02-21,Spring_2025,desk,3,237.0,xiaohongshu_wechat,Mission Hill,high,True
Sp_00256,2025-01-18,Spring_2025,chair,2,138.0,other,Cambridgeport,high,True
Sp_00257,2025-01-06,Spring_2025,bed_frame,3,90.0,website,Fenway,high,False
Sp_00258,2025-01-21,Spring_2025,kitchen_set,1,39.99,other,Mission Hill,high,False
Sp_00259,2025-01-01,Spring_2025,desk,3,237.0,xiaohongshu_wechat,Allston,high,False
Sp_00260,2025-02-10,Spring_2025,cleaning_set,3,119.97,xiaohongshu_wechat,Mission Hill,high,True
Sp_00261,2025-01-18,Spring_2025,chair,2,138.0,other,Medford,medium,False
Sp_00262,2024-12-14,Spring_2025,mattress,2,420.0,xiaohongshu_wechat,Brighton,high,True
Sp_00263,2024-12-22,Spring_2025,bed_frame,1,30.0,website,Fenway,high,True
Sp_00264,2024-12-30,Spring_2025,chair,3,207.0,website,Somerville,medium,True
Sp_00265,2024-12-01,Spring_2025,cleaning_set,1,39.99,xiaohongshu_wechat,Mission Hill,high,False
Sp_00266,2024-12-26,Spring_2025,cleaning_set,1,39.99,website,Revere,low,True
Sp_00267,2024-12-22,Spring_2025,cleaning_set,1,39.99,website,Mission Hill,high,True
Sp_00268,2025-01-11,Spring_2025,bed_frame,3,180.0,other,Fenway,high,True
Sp_00269,2025-01-27,Spring_2025,cleaning_set,1,39.99,other,Allston,high,True
Sp_00270,2024-12-24,Spring_2025,mattress,1,210.0,xiaohongshu_wechat,Fenway,high,False
Sp_00271,2025-01-18,Spring_2025,desk,2,158.0,website,Jamaica Plain,medium,True
Sp_00272,2025-01-14,Spring_2025,bed_frame,1,45.0,xiaohongshu_wechat,Brighton,high,True
Sp_00273,2025-01-11,Spring_2025,kitchen_set,2,79.98,xiaohongshu_wechat,Brookline,medium,True
Sp_00274,2025-01-03,Spring_2025,bed_frame,2,60.0,xiaohongshu_wechat,Quincy,low,True
Sp_00275,2024-12-21,Spring_2025,bed_frame,1,30.0,xiaohongshu_wechat,Jamaica Plain,medium,True
Sp_00276,2025-02-22,Spring_2025,kitchen_set,1,39.99,website,Quincy,low,True
Sp_00277,2025-01-19,Spring_2025,bed_frame,3,180.0,xiaohongshu_wechat,Malden,medium,True
Sp_00278,2025-02-12,Spring_2025,chair,1,69.0,website,Brookline,medium,True
Sp_00279,2025-01-28,Spring_2025,kitchen_set,3,119.97,website,Mission Hill,high,True
Sp_00280,2025-02-12,Spring_2025,cleaning_set,1,39.99,website,Mission Hill,high,True
Sp_00281,2024-12-08,Spring_2025,cleaning_set,1,39.99,xiaohongshu_wechat,Brighton,high,True
Sp_00282,2025-02-24,Spring_2025,kitchen_set,1,39.99,website,Dorchester,medium,False
Sp_00283,2025-01-23,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Brighton,high,True
Sp_00284,2025-02-08,Spring_2025,chair,2,138.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00285,2025-02-13,Spring_2025,cleaning_set,1,39.99,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00286,2025-01-14,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Fenway,high,True
Sp_00287,2024-12-17,Spring_2025,kitchen_set,2,79.98,other,Mission Hill,high,False
Sp_00288,2024-12-10,Spring_2025,cleaning_set,1,39.99,website,Revere,low,False
Sp_00289,2024-12-28,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Somerville,medium,False
Sp_00290,2024-12-29,Spring_2025,chair,1,69.0,xiaohongshu_wechat,Fenway,high,True
Sp_00291,2024-12-09,Spring_2025,bed_frame,1,30.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00292,2025-01-07,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Brighton,high,False
Sp_00293,2024-12-07,Spring_2025,bed_frame,1,30.0,xiaohongshu_wechat,Somerville,medium,True
Sp_00294,2024-12-07,Spring_2025,chair,1,69.0,other,Brookline,medium,True
Sp_00295,2025-02-10,Spring_2025,bed_frame,1,45.0,xiaohongshu_wechat,Mission Hill,high,True
Sp_00296,2024-12-23,Spring_2025,mattress,1,190.0,xiaohongshu_wechat,Dorchester,medium,True
Sp_00297,2025-02-15,Spring_2025,chair,2,138.0,other,East Boston,medium,True
Sp_00298,2025-01-19,Spring_2025,cleaning_set,1,39.99,xiaohongshu_wechat,Mission Hill,high,False
Sp_00299,2025-02-12,Spring_2025,chair,1,69.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00300,2025-01-25,Spring_2025,desk,1,79.0,website,Mission Hill,high,False
Sp_00301,2025-01-02,Spring_2025,bed_frame,2,60.0,other,Brookline,medium,False
Sp_00302,2025-01-09,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Mission Hill,high,False
Sp_00303,2025-02-20,Spring_2025,cleaning_set,1,39.99,website,Mission Hill,high,True
Sp_00304,2024-12-13,Spring_2025,cleaning_set,1,39.99,website,Cambridgeport,high,False
Sp_00305,2024-12-17,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00306,2024-12-12,Spring_2025,mattress,2,380.0,xiaohongshu_wechat,Allston,high,False
Sp_00307,2025-01-16,Spring_2025,mattress,1,190.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00308,2025-02-18,Spring_2025,chair,2,138.0,website,Brighton,high,False
Sp_00309,2025-02-17,Spring_2025,cleaning_set,1,39.99,xiaohongshu_wechat,East Boston,medium,False
Sp_00310,2025-01-15,Spring_2025,chair,3,207.0,xiaohongshu_wechat,Allston,high,False
Sp_00311,2025-02-01,Spring_2025,cleaning_set,3,119.97,xiaohongshu_wechat,Fenway,high,False
Sp_00312,2024-12-24,Spring_2025,chair,2,138.0,other,Fenway,high,False
Sp_00313,2025-01-05,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Revere,low,False
Sp_00314,2025-02-27,Spring_2025,cleaning_set,2,79.98,website,East Boston,medium,False
Sp_00315,2025-02-08,Spring_2025,bed_frame,2,120.0,xiaohongshu_wechat,Mission Hill,high,True
Sp_00316,2024-12-16,Spring_2025,chair,1,69.0,xiaohongshu_wechat,Allston,high,False
Sp_00317,2024-12-16,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Allston,high,False
Sp_00318,2024-12-13,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Cambridgeport,high,False
Sp_00319,2025-02-15,Spring_2025,bed_frame,1,60.0,website,Allston,high,True
Sp_00320,2024-12-04,Spring_2025,bed_frame,1,45.0,xiaohongshu_wechat,Allston,high,False
Sp_00321,2025-01-08,Spring_2025,desk,1,79.0,website,Cambridgeport,high,True
Sp_00322,2025-01-05,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Brighton,high,True
Sp_00323,2024-12-24,Spring_2025,mattress,2,420.0,xiaohongshu_wechat,Allston,high,True
Sp_00324,2025-01-03,Spring_2025,mattress,2,420.0,xiaohongshu_wechat,Brighton,high,True
Sp_00325,2024-12-24,Spring_2025,desk,2,158.0,xiaohongshu_wechat,Watertown,medium,False
Sp_00326,2025-01-05,Spring_2025,bed_frame,1,60.0,xiaohongshu_wechat,Somerville,medium,True
Sp_00327,2024-12-01,Spring_2025,mattress,1,210.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00328,2025-01-31,Spring_2025,desk,2,158.0,xiaohongshu_wechat,Allston,high,False
Sp_00329,2025-01-10,Spring_2025,bed_frame,1,45.0,xiaohongshu_wechat,Quincy,low,False
Sp_00330,2025-02-06,Spring_2025,mattress,2,420.0,other,Revere,low,False
Sp_00331,2025-02-20,Spring_2025,cleaning_set,1,39.99,website,Quincy,low,True
Sp_00332,2024-12-26,Spring_2025,mattress,3,630.0,xiaohongshu_wechat,Mission Hill,high,False
Sp_00333,2024-12-23,Spring_2025,cleaning_set,2,79.98,other,Allston,high,True
Sp_00334,2025-01-05,Spring_2025,chair,1,69.0,xiaohongshu_wechat,Mission Hill,high,True
Sp_00335,2025-02-26,Spring_2025,kitchen_set,2,79.98,xiaohongshu_wechat,Fenway,high,True
Sp_00336,2024-12-18,Spring_2025,cleaning_set,1,39.99,website,Mission Hill,high,False
Sp_00337,2025-01-23,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Mission Hill,high,False
Sp_00338,2024-12-27,Spring_2025,kitchen_set,3,119.97,xiaohongshu_wechat,Watertown,medium,False
Sp_00339,2025-01-06,Spring_2025,cleaning_set,1,39.99,xiaohongshu_wechat,Mission Hill,high,False
Sp_00340,2025-01-21,Spring_2025,kitchen_set,1,39.99,other,Dorchester,medium,True
Sp_00341,2024-12-28,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Malden,medium,True
Sp_00342,2024-12-12,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Cambridgeport,high,False
Sp_00343,2025-02-22,Spring_2025,chair,2,138.0,xiaohongshu_wechat,Dorchester,medium,True
Sp_00344,2025-01-21,Spring_2025,chair,1,69.0,xiaohongshu_wechat,Allston,high,False
Sp_00345,2024-12-09,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Jamaica Plain,medium,True
Sp_00346,2025-01-30,Spring_2025,desk,2,158.0,xiaohongshu_wechat,Brighton,high,True
Sp_00347,2024-12-17,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Fenway,high,True
Sp_00348,2024-12-26,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Allston,high,True
Sp_00349,2025-01-23,Spring_2025,bed_frame,1,60.0,xiaohongshu_wechat,Brighton,high,True
Sp_00350,2025-02-13,Spring_2025,cleaning_set,1,39.99,website,Cambridgeport,high,False
Sp_00351,2024-12-17,Spring_2025,bed_frame,1,30.0,other,Fenway,high,True
Sp_00352,2024-12-12,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Dorchester,medium,True
Sp_00353,2024-12-18,Spring_2025,cleaning_set,1,39.99,xiaohongshu_wechat,Watertown,medium,False
Sp_00354,2025-02-20,Spring_2025,kitchen_set,1,39.99,other,Watertown,medium,False
Sp_00355,2025-02-25,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Mission Hill,high,True
Sp_00356,2025-01-14,Spring_2025,chair,1,69.0,other,Jamaica Plain,medium,True
Sp_00357,2025-01-29,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Cambridgeport,high,False
Sp_00358,2024-12-03,Spring_2025,cleaning_set,1,39.99,xiaohongshu_wechat,Brookline,medium,True
Sp_00359,2025-02-07,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Revere,low,True
Sp_00360,2025-02-18,Spring_2025,bed_frame,2,60.0,xiaohongshu_wechat,Brighton,high,True
Sp_00361,2025-02-24,Spring_2025,bed_frame,1,30.0,other,Allston,high,True
Sp_00362,2025-02-06,Spring_2025,mattress,2,420.0,xiaohongshu_wechat,Allston,high,False
Sp_00363,2024-12-15,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Dorchester,medium,False
Sp_00364,2024-12-20,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Dorchester,medium,True
Sp_00365,2024-12-02,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Malden,medium,True
Sp_00366,2025-02-10,Spring_2025,kitchen_set,2,79.98,other,Fenway,high,False
Sp_00367,2024-12-09,Spring_2025,bed_frame,2,120.0,xiaohongshu_wechat,East Boston,medium,False
Sp_00368,2024-12-22,Spring_2025,chair,2,138.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00369,2024-12-23,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Allston,high,True
Sp_00370,2024-12-31,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Brighton,high,False
Sp_00371,2024-12-12,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00372,2025-01-23,Spring_2025,bed_frame,1,45.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00373,2025-01-04,Spring_2025,bed_frame,2,90.0,xiaohongshu_wechat,Fenway,high,False
Sp_00374,2025-02-25,Spring_2025,cleaning_set,1,39.99,xiaohongshu_wechat,Revere,low,True
Sp_00375,2024-12-04,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Brighton,high,False
Sp_00376,2025-01-29,Spring_2025,cleaning_set,1,39.99,other,Brighton,high,True
Sp_00377,2025-02-17,Spring_2025,mattress,1,190.0,xiaohongshu_wechat,Fenway,high,True
Sp_00378,2025-02-12,Spring_2025,bed_frame,2,120.0,website,Allston,high,True
Sp_00379,2025-02-26,Spring_2025,mattress,3,570.0,xiaohongshu_wechat,Allston,high,False
Sp_00380,2025-02-10,Spring_2025,mattress,3,570.0,xiaohongshu_wechat,Mission Hill,high,False
Sp_00381,2025-01-22,Spring_2025,desk,1,79.0,website,East Boston,medium,True
Sp_00382,2025-02-24,Spring_2025,bed_frame,1,30.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00383,2025-02-16,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Revere,low,True
Sp_00384,2025-02-08,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Fenway,high,True
Sp_00385,2024-12-02,Spring_2025,bed_frame,1,45.0,xiaohongshu_wechat,Dorchester,medium,False
Sp_00386,2025-02-21,Spring_2025,desk,2,158.0,xiaohongshu_wechat,Allston,high,False
Sp_00387,2025-01-29,Spring_2025,chair,2,138.0,website,Mission Hill,high,True
Sp_00388,2025-02-08,Spring_2025,desk,2,158.0,xiaohongshu_wechat,Cambridgeport,high,False
Sp_00389,2025-01-18,Spring_2025,bed_frame,2,120.0,xiaohongshu_wechat,Cambridgeport,high,False
Sp_00390,2024-12-22,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Malden,medium,True
Sp_00391,2024-12-09,Spring_2025,bed_frame,1,45.0,xiaohongshu_wechat,Mission Hill,high,True
Sp_00392,2024-12-15,Spring_2025,bed_frame,1,30.0,website,Watertown,medium,False
Sp_00393,2024-12-20,Spring_2025,bed_frame,1,30.0,xiaohongshu_wechat,Brookline,medium,True
Sp_00394,2024-12-04,Spring_2025,mattress,1,190.0,other,Cambridgeport,high,True
Sp_00395,2024-12-02,Spring_2025,bed_frame,1,45.0,xiaohongshu_wechat,Jamaica Plain,medium,True
Sp_00396,2025-01-22,Spring_2025,cleaning_set,2,79.98,website,Medford,medium,True
Sp_00397,2025-02-07,Spring_2025,chair,1,69.0,xiaohongshu_wechat,Fenway,high,True
Sp_00398,2024-12-14,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Quincy,low,True
Sp_00399,2025-02-11,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Brookline,medium,False
Sp_00400,2025-01-29,Spring_2025,cleaning_set,3,119.97,xiaohongshu_wechat,Cambridgeport,high,False
Sp_00401,2025-02-12,Spring_2025,desk,1,79.0,other,Brighton,high,False
Sp_00402,2025-02-19,Spring_2025,mattress,2,380.0,xiaohongshu_wechat,Fenway,high,True
Sp_00403,2024-12-13,Spring_2025,kitchen_set,3,119.97,xiaohongshu_wechat,Brighton,high,False
Sp_00404,2025-01-22,Spring_2025,mattress,1,190.0,website,Cambridgeport,high,True
Sp_00405,2024-12-31,Spring_2025,bed_frame,1,30.0,xiaohongshu_wechat,Fenway,high,False
Sp_00406,2025-02-25,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Allston,high,True
Sp_00407,2025-02-11,Spring_2025,mattress,2,420.0,xiaohongshu_wechat,Brighton,high,True
Sp_00408,2024-12-08,Spring_2025,bed_frame,1,60.0,website,Cambridgeport,high,True
Sp_00409,2024-12-16,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Jamaica Plain,medium,True
Sp_00410,2025-02-14,Spring_2025,mattress,1,210.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00411,2025-01-23,Spring_2025,cleaning_set,2,79.98,website,Fenway,high,True
Sp_00412,2024-12-10,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Cambridgeport,high,False
Sp_00413,2025-01-16,Spring_2025,bed_frame,1,45.0,xiaohongshu_wechat,Watertown,medium,False
Sp_00414,2025-01-15,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00415,2025-02-20,Spring_2025,mattress,2,380.0,other,Dorchester,medium,True
Sp_00416,2025-01-13,Spring_2025,bed_frame,1,30.0,website,Mission Hill,high,False
Sp_00417,2024-12-18,Spring_2025,chair,1,69.0,other,Revere,low,True
Sp_00418,2025-01-07,Spring_2025,chair,2,138.0,xiaohongshu_wechat,Brookline,medium,False
Sp_00419,2024-12-12,Spring_2025,mattress,1,190.0,website,Fenway,high,False
Sp_00420,2025-02-11,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Medford,medium,True
Sp_00421,2025-02-21,Spring_2025,mattress,2,420.0,xiaohongshu_wechat,East Boston,medium,False
Sp_00422,2025-01-30,Spring_2025,chair,1,69.0,website,Mission Hill,high,False
Sp_00423,2025-01-24,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Fenway,high,True
Sp_00424,2025-01-25,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00425,2025-01-16,Spring_2025,chair,2,138.0,xiaohongshu_wechat,Brighton,high,False
Sp_00426,2025-01-27,Spring_2025,bed_frame,1,60.0,xiaohongshu_wechat,Brookline,medium,True
Sp_00427,2025-01-01,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Malden,medium,True
Sp_00428,2025-02-24,Spring_2025,cleaning_set,1,39.99,xiaohongshu_wechat,Brighton,high,True
Sp_00429,2025-02-06,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Fenway,high,False
Sp_00430,2025-01-26,Spring_2025,desk,2,158.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00431,2025-01-02,Spring_2025,mattress,1,190.0,xiaohongshu_wechat,Brighton,high,True
Sp_00432,2025-02-17,Spring_2025,kitchen_set,3,119.97,website,Cambridgeport,high,True
Sp_00433,2024-12-17,Spring_2025,kitchen_set,2,79.98,xiaohongshu_wechat,Mission Hill,high,False
Sp_00434,2025-01-21,Spring_2025,mattress,1,210.0,xiaohongshu_wechat,Mission Hill,high,True
Sp_00435,2025-02-07,Spring_2025,bed_frame,1,45.0,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00436,2024-12-21,Spring_2025,mattress,1,210.0,other,Mission Hill,high,True
Sp_00437,2025-02-15,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00438,2024-12-27,Spring_2025,kitchen_set,2,79.98,other,Mission Hill,high,True
Sp_00439,2025-02-18,Spring_2025,desk,2,158.0,website,Allston,high,False
Sp_00440,2025-02-22,Spring_2025,kitchen_set,1,39.99,website,Allston,high,False
Sp_00441,2025-01-10,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Cambridgeport,high,False
Sp_00442,2025-02-21,Spring_2025,desk,1,79.0,website,Revere,low,True
Sp_00443,2024-12-16,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00444,2025-01-04,Spring_2025,bed_frame,2,90.0,website,Allston,high,True
Sp_00445,2024-12-28,Spring_2025,mattress,1,190.0,xiaohongshu_wechat,Allston,high,True
Sp_00446,2025-01-04,Spring_2025,chair,3,207.0,other,Brighton,high,True
Sp_00447,2024-12-06,Spring_2025,desk,1,79.0,website,Dorchester,medium,False
Sp_00448,2025-01-10,Spring_2025,desk,2,158.0,website,Quincy,low,True
Sp_00449,2025-02-19,Spring_2025,cleaning_set,1,39.99,xiaohongshu_wechat,Fenway,high,False
Sp_00450,2025-02-19,Spring_2025,cleaning_set,1,39.99,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00451,2025-02-14,Spring_2025,chair,1,69.0,other,Allston,high,True
Sp_00452,2025-02-26,Spring_2025,kitchen_set,2,79.98,xiaohongshu_wechat,Cambridgeport,high,True
Sp_00453,2025-01-08,Spring_2025,cleaning_set,3,119.97,website,Cambridgeport,high,True
Sp_00454,2025-01-22,Spring_2025,chair,2,138.0,xiaohongshu_wechat,Fenway,high,False
Sp_00455,2025-02-06,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Cambridgeport,high,False
Sp_00456,2025-01-12,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Allston,high,False
Sp_00457,2025-02-16,Spring_2025,kitchen_set,2,79.98,xiaohongshu_wechat,Brighton,high,True
Sp_00458,2025-01-27,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Mission Hill,high,True
Sp_00459,2025-02-11,Spring_2025,bed_frame,2,120.0,website,Fenway,high,False
Sp_00460,2024-12-05,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Fenway,high,True
Sp_00461,2025-01-17,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Allston,high,True
Sp_00462,2025-01-30,Spring_2025,kitchen_set,1,39.99,website,Cambridgeport,high,False
Sp_00463,2024-12-05,Spring_2025,mattress,1,210.0,website,Brighton,high,True
Sp_00464,2025-01-01,Spring_2025,chair,1,69.0,xiaohongshu_wechat,Brighton,high,False
Sp_00465,2025-01-08,Spring_2025,desk,2,158.0,xiaohongshu_wechat,Brookline,medium,True
Sp_00466,2025-01-07,Spring_2025,kitchen_set,2,79.98,xiaohongshu_wechat,Fenway,high,False
Sp_00467,2025-02-14,Spring_2025,cleaning_set,2,79.98,website,Brighton,high,True
Sp_00468,2024-12-31,Spring_2025,kitchen_set,1,39.99,website,Jamaica Plain,medium,True
Sp_00469,2025-02-20,Spring_2025,desk,1,79.0,website,Revere,low,False
Sp_00470,2025-02-12,Spring_2025,desk,2,158.0,xiaohongshu_wechat,Cambridgeport,high,False
Sp_00471,2025-01-08,Spring_2025,desk,2,158.0,xiaohongshu_wechat,Watertown,medium,False
Sp_00472,2024-12-23,Spring_2025,mattress,1,190.0,website,Brighton,high,True
Sp_00473,2024-12-22,Spring_2025,bed_frame,1,30.0,website,Allston,high,False
Sp_00474,2024-12-11,Spring_2025,mattress,3,570.0,xiaohongshu_wechat,Allston,high,False
Sp_00475,2025-01-29,Spring_2025,chair,1,69.0,website,Mission Hill,high,True
Sp_00476,2025-01-02,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Fenway,high,False
Sp_00477,2025-01-12,Spring_2025,desk,1,79.0,website,Brighton,high,False
Sp_00478,2024-12-22,Spring_2025,kitchen_set,2,79.98,xiaohongshu_wechat,Mission Hill,high,True
Sp_00479,2025-02-28,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Mission Hill,high,False
Sp_00480,2025-01-26,Spring_2025,mattress,3,630.0,other,Brighton,high,True
Sp_00481,2025-02-07,Spring_2025,kitchen_set,1,39.99,website,Brighton,high,True
Sp_00482,2024-12-05,Spring_2025,desk,1,79.0,website,Mission Hill,high,True
Sp_00483,2025-01-11,Spring_2025,mattress,1,190.0,xiaohongshu_wechat,Fenway,high,True
Sp_00484,2025-01-26,Spring_2025,bed_frame,3,90.0,xiaohongshu_wechat,Fenway,high,True
Sp_00485,2025-02-21,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Allston,high,False
Sp_00486,2025-02-23,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Fenway,high,False
Sp_00487,2025-02-09,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Allston,high,True
Sp_00488,2024-12-01,Spring_2025,kitchen_set,2,79.98,xiaohongshu_wechat,Brighton,high,True
Sp_00489,2025-01-26,Spring_2025,chair,2,138.0,xiaohongshu_wechat,Somerville,medium,True
Sp_00490,2025-02-22,Spring_2025,cleaning_set,2,79.98,xiaohongshu_wechat,Cambridgeport,high,False
Sp_00491,2025-02-21,Spring_2025,chair,1,69.0,xiaohongshu_wechat,Fenway,high,True
Sp_00492,2024-12-18,Spring_2025,mattress,2,380.0,other,Dorchester,medium,False
Sp_00493,2025-02-04,Spring_2025,chair,2,138.0,website,East Boston,medium,False
Sp_00494,2025-01-25,Spring_2025,desk,2,158.0,website,Allston,high,True
Sp_00495,2025-02-20,Spring_2025,kitchen_set,2,79.98,other,Brighton,high,False
Sp_00496,2024-12-24,Spring_2025,kitchen_set,1,39.99,xiaohongshu_wechat,Allston,high,True
Sp_00497,2024-12-01,Spring_2025,kitchen_set,2,79.98,other,Quincy,low,False
Sp_00498,2025-01-02,Spring_2025,mattress,1,210.0,website,Fenway,high,True
Sp_00499,2025-01-18,Spring_2025,cleaning_set,1,39.99,xiaohongshu_wechat,Brighton,high,True
Sp_00500,2025-01-08,Spring_2025,bed_frame,2,60.0,website,Allston,high,False
Sp_00501,2025-02-25,Spring_2025,desk,1,79.0,xiaohongshu_wechat,Quincy,low,False
Sp_00502,2025-02-23,Spring_2025,bed_frame,2,120.0,xiaohongshu_wechat,Dorchester,medium,True
